day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,4.0,696.0,0.156078860898138,4.526286966046002,106.3626708984375,78.11008644104004,4.225505031039507,0.2012466542539222
2021-06-13,4.0,696.0,0.15503366896468768,4.495976399975943,,117.8897837838158,4.418897812015453,0.7974143659885193
2021-11-28,4.0,696.0,0.12861355375149677,3.7297930587934065,,235.60687745466703,6.3005566132763295,0.0
2022-05-15,4.0,696.0,0.10573380951344706,3.0662804758899647,,348.0033224122889,2.7705625938251615,0.0
2022-10-30,4.0,696.0,0.0739775564183951,2.145349136133458,,478.84441531144046,1.9351084437548707,0.0
2023-04-16,4.0,696.0,0.08461028000167607,2.453698120048606,,240.12363990471158,1.960743274539709,0.0
2023-10-01,4.0,696.0,0.09289376802357352,2.6939192726836323,,291.7127031654894,2.559909915352764,0.0
2024-03-17,4.0,696.0,0.11690323422043561,3.390193792392633,,146.28366511277227,1.6273054298580973,0.0
2024-09-01,4.0,696.0,0.028508318258893432,0.8267412295079095,,292.353047512977,4.31845016235522,0.0
2025-02-16,4.0,696.0,0.019107081386958134,0.5541053602217859,,584.2778434915112,0.644780678007397,0.0
2025-08-03,4.0,696.0,0.035773338743477316,1.0374268235608421,,292.99479749305766,0.0,0.0
