day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,4.0,696.0,0.156078860898138,4.526286966046002,106.3626708984375,78.11008644104004,4.225505031039507,0.2012466542539222
2021-01-24,4.0,696.0,0.15631983101389377,4.533275099402919,,61.710019463673234,4.446151224437374,0.0
2021-02-21,4.0,696.0,0.156782202181057,4.546683863250653,,61.77028315455573,4.355276555370526,0.798985974762318
2021-03-21,4.0,696.0,0.15555188078611099,4.5110045427972185,,72.41721184281656,4.445162938210206,0.0
2021-04-18,4.0,696.0,0.15336970516553733,4.447721449800582,,101.12950481955826,4.447146041031374,0.0
2021-05-16,4.0,696.0,0.1536643215055494,4.456265323660933,,121.96771333218209,4.36328856509582,0.7970501542594057
2021-06-13,4.0,696.0,0.15443538321377828,4.47862611319957,,117.97755864797496,4.418897812015453,0.798942541832286
2021-07-11,4.0,696.0,0.15662261960349924,4.542055968501478,,81.97366501761151,4.329352517690941,0.0
2021-08-08,4.0,696.0,0.15651654590136083,4.538979831139464,,92.14032073756917,4.405764454342716,0.7965497387039875
2021-09-05,4.0,696.0,0.15468850494993025,4.485966643547977,,98.70891782139977,4.468786409801872,0.796297457153706
2021-10-03,4.0,696.0,0.14251181169432064,4.132842539135298,,197.2732425014596,4.930525904575916,0.7974627808775381
2021-10-31,4.0,696.0,0.13476633498437168,3.9082237145467786,,289.6487500985787,3.7986346453729567,0.0
2021-11-28,4.0,696.0,0.13485565196590307,3.910813907011189,,290.78019052865125,3.8706173955569727,0.0
2021-12-26,4.0,696.0,0.13150926534775442,3.813768695084878,,414.1629959824589,3.7531011246319395,0.0
2022-01-23,4.0,696.0,0.13407708921786402,3.8882355873180563,,264.1098011489704,3.262815785878047,0.0
2022-02-20,4.0,696.0,0.13458188516000102,3.90287466964003,,332.8454085769007,3.8791751120043045,0.0
2022-03-20,4.0,696.0,0.13437962712479615,3.8970091866190884,,380.46440501881085,3.8072300734700115,0.0
2022-04-17,4.0,696.0,0.13548868025797067,3.9291717274811493,,357.42847424618753,3.907418029301238,0.0
2022-05-15,4.0,696.0,0.13835833460534072,4.012391703554881,,313.79706869855715,3.9534792097401805,0.0
2022-06-12,4.0,696.0,0.14018480187739663,4.065359254444502,,306.7488923508356,4.0361957616459225,0.7943696713085302
2022-07-10,4.0,696.0,0.13528954991516476,3.923396947539778,,450.83699510547615,3.9033567728474736,0.7864693749666998
2022-08-07,4.0,696.0,0.13412903986730682,3.8897421561518977,,545.7152885090211,3.257211970165372,0.0
