day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,4.0,696.0,0.156078860898138,4.526286966046002,106.3626708984375,78.11008644104004,4.225505031039507,0.2012466542539222
2021-07-11,4.0,696.0,0.1538708842219763,4.462255642437313,,81.96219519618899,4.329352517690941,0.0
2022-01-23,4.0,696.0,0.07517885396631323,2.1801867650230835,,163.80432858300856,9.952230670991412,0.0
2022-08-07,4.0,696.0,0.0018727096105231945,0.05430857870517264,,327.3687094190693,14.601946415885322,0.4672455909407631
2023-02-19,4.0,696.0,0.0,0.0,,362.695118003842,0.0,0.0
2023-09-03,4.0,696.0,0.0,0.0,,471.43281451475946,0.0,0.0
2024-03-17,4.0,696.0,0.0,0.0,,236.4069826692666,0.0,0.0
2024-09-29,4.0,696.0,0.0,0.0,,472.4676660475138,1.5774444772074014,0.0
2025-04-13,4.0,696.0,0.0,0.0,,436.9403122529253,0.0,0.0
2025-10-26,4.0,696.0,0.0,0.0,,623.621353864893,0.0,0.0
