day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,4.0,696.0,0.156078860898138,4.526286966046002,106.3626708984375,78.11008644104004,4.225505031039507,0.2012466542539222
2020-12-30,4.0,696.0,0.15602175040108163,4.524630761631367,,79.33055654168129,4.114473673291219,0.0
2021-01-02,4.0,696.0,0.15627892911053398,4.532088944205485,,65.92803087594802,4.451730236421732,0.0
2021-01-05,4.0,696.0,0.15653695706173462,4.539571754790304,,66.37871077451408,4.446222927431969,0.0
2021-01-08,4.0,696.0,0.15637776536989229,4.5349551957268766,,58.47030968614423,4.467471091443615,0.7962988186795994
2021-01-11,4.0,696.0,0.1562172907612397,4.530301432075951,,58.5274095979471,4.467471091443615,0.0
2021-01-14,4.0,696.0,0.1560554333519678,4.525607567207066,,58.84176580184233,4.465333011561045,0.7975915929592694
2021-01-17,4.0,696.0,0.15547679397133518,4.508827025168721,,66.39810584377813,4.282837697206284,0.0
2021-01-20,4.0,696.0,0.1557356343608546,4.516333396464784,,58.87644541616263,4.465333011561045,0.0
2021-01-23,4.0,696.0,0.15515620746810777,4.499530016575125,,61.69377532377197,4.45025347844002,0.0024084070407308644
2021-01-26,4.0,696.0,0.15541410314500956,4.507008991205277,,58.8621274329348,4.417721309218905,0.0
2021-01-29,4.0,696.0,0.15567413789650705,4.514549998998705,,58.833386159774186,4.417721309218905,0.0
2021-02-01,4.0,696.0,0.15593504427286994,4.5221162839132285,,60.873020152617926,4.24491301945622,0.35181769980779976
2021-02-04,4.0,696.0,0.15600979431092324,4.524284035016774,,65.83678693264096,4.081598143355222,0.0
2021-02-07,4.0,696.0,0.15627214261974204,4.5318921359725195,,61.75413461797035,4.475527712307667,0.7951321049509277
2021-02-10,4.0,696.0,0.15568739803269446,4.514934542948139,,64.16640550148482,4.460339005232527,0.7965775677215916
2021-02-13,4.0,696.0,0.15498603540265868,4.494595026677102,,59.24739882974012,4.377201324750613,0.0
2021-02-16,4.0,696.0,0.15524798363150827,4.50219152531374,,59.21846943578028,4.377201324750613,0.0
2021-02-19,4.0,696.0,0.15551081881824333,4.509813745729057,,58.842570948150815,4.377468591977786,0.0
2021-02-22,4.0,696.0,0.15534546877891633,4.505018594588574,,59.244815085491695,4.422552772035576,0.0
2021-02-25,4.0,696.0,0.15518040239083458,4.500231669334203,,65.89828552966313,4.450620583737052,0.0
2021-02-28,4.0,696.0,0.15544446433477818,4.507889465708567,,65.38345517396263,3.63339230123356,0.0
2021-03-03,4.0,696.0,0.15570942648989428,4.515573368206934,,64.68109383908607,3.951324797997675,0.0
2021-03-06,4.0,696.0,0.15597529346739553,4.52328351055447,,57.3539386776271,4.334262681577545,0.0
2021-03-09,4.0,696.0,0.15573665981312576,4.516363134580647,,66.06344792017691,4.418467123583557,0.7892475063469906
