day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,12.0,2040.0,0.156078860898138,13.26670317634173,106.3626708984375,67.82697665691376,13.006203126880727,0.20228568599789631
2020-12-28,12.0,2040.0,0.15605908416345315,13.265022153893518,,65.90609548205975,13.235224821551974,0.39759159295926927
2020-12-29,12.0,2040.0,0.1559375639172098,13.254692932962834,,65.87391477137515,13.002919702896264,0.0037663736168934703
2020-12-30,12.0,2040.0,0.15602114017007934,13.261796914456744,,65.93824476626907,13.007211956142719,0.0
2020-12-31,12.0,2040.0,0.15610677197039222,13.269075617483338,,64.9401561003734,13.263757309139628,0.0
2021-01-01,12.0,2040.0,0.15619249781990918,13.27636231469228,,64.90844703977751,13.266712783099074,0.0
2021-01-02,12.0,2040.0,0.15627831787365637,13.283657019260792,,64.87675346212137,13.258006111032891,0.0
2021-01-03,12.0,2040.0,0.1563642322870009,13.290959744395076,,64.94010966667423,13.258512280995937,0.0
2021-01-04,12.0,2040.0,0.1564502412156516,13.298270503330386,,64.90840062875105,13.256348952845592,0.0
2021-01-05,12.0,2040.0,0.15653634481566023,13.30558930933112,,63.8308197589378,13.085669910289313,0.0
2021-01-06,12.0,2040.0,0.15662254324342215,13.312916175690882,,63.89315454385863,13.08460977555808,0.0
2021-01-07,12.0,2040.0,0.15670883665567747,13.320251115732585,,63.86195671449152,13.086438750602271,0.7984283912261975
2021-01-08,12.0,2040.0,0.15637708465181352,13.29205219540415,,65.88882545787138,13.153931207567375,0.7962988186795992
2021-01-09,12.0,2040.0,0.15604608255964927,13.263917017570188,,65.95317001398257,13.157931207291703,0.003440983825131916
2021-01-10,12.0,2040.0,0.15613039665894607,13.271083716010416,,65.92096631768668,13.153931207567375,0.0
2021-01-11,12.0,2040.0,0.15621660891552197,13.278411757819368,,63.86093612025898,12.918019909056627,0.0
2021-01-12,12.0,2040.0,0.15630291643425984,13.285747896912087,,65.88777247173205,13.153162367254417,0.7975915929592698
2021-01-13,12.0,2040.0,0.1559704625388054,13.257489315798459,,65.95211599953646,13.157839420271493,0.003766373616892693
2021-01-14,12.0,2040.0,0.15605475037486888,13.264653781863855,,65.91991281789606,13.153162367254417,0.7975915929592694
2021-01-15,12.0,2040.0,0.15572179118121282,13.23635225040309,,65.88772536046544,12.991247722855341,0.7946298618804635
2021-01-16,12.0,2040.0,0.15539002120468726,13.208151802398417,,65.95206884226276,12.986486038176672,0.0
2021-01-17,12.0,2040.0,0.15547610985909427,13.215469338023013,,65.91986568364838,12.986486038176672,0.0
2021-01-18,12.0,2040.0,0.1555622939554685,13.222794986214822,,63.85986988103437,12.823731348331082,0.0
2021-01-19,12.0,2040.0,0.1556485736526152,13.230128760472292,,63.82868830394401,12.823731348331082,0.0
2021-01-20,12.0,2040.0,0.1557349491096921,13.237470674323829,,63.891021007365836,12.822671213599849,0.0
2021-01-21,12.0,2040.0,0.15582142048621056,13.244820741327898,,63.8598242197646,13.157206391600655,0.7949069663727055
