day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,10.0,1704.0,0.156078860898138,11.081599123767798,106.3626708984375,67.82697665691376,10.993617766040124,0.20228568599789631
2020-12-28,10.0,1704.0,0.15605908416345315,11.080194975605174,,68.29063763015438,10.993768926176863,0.39759159295926927
2020-12-29,10.0,1704.0,0.1559375639172098,11.071567038121897,,67.7571170236688,10.784609793428835,0.0037663736168934703
2020-12-30,10.0,1704.0,0.15602114017007934,11.077500952075633,,67.72403249387207,10.780017372073353,0.0
2020-12-31,10.0,1704.0,0.15610677197039222,11.083580809897848,,67.79016924435436,10.780017372073353,0.0
2021-01-01,10.0,1704.0,0.15619249781990918,11.089667345213552,,64.18219636953276,10.89837142328718,0.0
2021-01-02,10.0,1704.0,0.15627831787365637,11.095760569029602,,64.24487429567489,10.899658205611495,0.0
2021-01-03,10.0,1704.0,0.1563642322870009,11.101860492377064,,64.21350472814771,10.899658205611495,0.0
2021-01-04,10.0,1704.0,0.1564502412156516,11.107967126311264,,63.8999622245923,10.634310510694947,0.0
2021-01-05,10.0,1704.0,0.15653634481566023,11.114080481911877,,63.86876107116231,10.634601805113222,0.0
2021-01-06,10.0,1704.0,0.15662254324342215,11.120200570282972,,63.83757515267054,10.634601805113222,0.0
2021-01-07,10.0,1704.0,0.15670883665567747,11.1263274025531,,62.21669922105976,11.069521490285867,0.7984283912261975
2021-01-08,10.0,1704.0,0.15637708465181352,11.10277301027876,,62.27745771639283,11.073301351117722,0.7962988186795992
2021-01-09,10.0,1704.0,0.15604608255964927,11.079271861735098,,62.247048801492255,11.07730135084205,0.003440983825131916
2021-01-10,10.0,1704.0,0.15613039665894607,11.085258162785172,,62.21665473469464,11.073301351117722,0.0
2021-01-11,10.0,1704.0,0.15621660891552197,11.09137923300206,,62.277413186583985,11.073301351117722,0.0
2021-01-12,10.0,1704.0,0.15630291643425984,11.09750706683245,,63.889084523932105,10.971939615550243,0.7975915929592698
2021-01-13,10.0,1704.0,0.1559704625388054,11.073902840255183,,63.8578886818794,10.968614349717997,0.003766373616892693
2021-01-14,10.0,1704.0,0.15605475037486888,11.07988727661569,,63.82670807217144,10.974526901374363,0.7975915929592694
2021-01-15,10.0,1704.0,0.15572179118121282,11.05624717386611,,66.31993885624064,10.817338324553866,0.7946298618804635
2021-01-16,10.0,1704.0,0.15539002120468726,11.032691505532796,,66.38470442152995,10.501856640248597,0.0
2021-01-17,10.0,1704.0,0.15547610985909427,11.038803799995693,,66.35229001507412,10.500844833110644,0.0
2021-01-18,10.0,1704.0,0.1555622939554685,11.044922870838263,,66.3198914359652,10.82042396784339,0.0
2021-01-19,10.0,1704.0,0.1556485736526152,11.05104872933568,,64.2473948285913,10.939907594038552,0.0
2021-01-20,10.0,1704.0,0.1557349491096921,11.05718138678814,,63.83957445126137,10.87528850924502,0.0
2021-01-21,10.0,1704.0,0.15582142048621056,11.06332085452095,,66.33330782826377,10.507486015825567,0.7949069663727055
2021-01-22,10.0,1704.0,0.15548845370978392,11.039680213394659,,66.39808644918979,10.513223203573876,0.7941413316632522
2021-01-23,10.0,1704.0,0.1551555210742251,11.016041996269982,,66.36566550854076,10.512546150281128,0.0024084070407308644
2021-01-24,10.0,1704.0,0.15524054194985665,11.022078478439822,,66.33326039842918,10.508443896278482,0.0
2021-01-25,10.0,1704.0,0.1553269306765956,11.028212078038287,,66.39803897303702,10.509536610252258,0.0
2021-01-26,10.0,1704.0,0.15541341560458924,11.034352507925837,,63.836786493120066,10.882067763830147,0.0
2021-01-27,10.0,1704.0,0.15549999689461966,11.040499779517996,,63.89912710492975,10.882067763830147,0.0
2021-01-28,10.0,1704.0,0.15558667470782736,11.046653904255743,,63.86792635927304,10.885467972338684,0.0
2021-01-29,10.0,1704.0,0.15567344920571238,11.052814893605579,,63.83674084835542,10.238206777010074,0.0
2021-01-30,10.0,1704.0,0.1557603205501352,11.0589827590596,,63.618548863033894,11.057645838734626,0.0
2021-01-31,10.0,1704.0,0.15584728890331787,11.065157512135569,,63.58748511847186,11.057645838734626,0.0
2021-02-01,10.0,1704.0,0.15593435442784487,11.071339164376985,,63.64958227190787,11.04893591659808,0.35181769980779976
2021-02-02,10.0,1704.0,0.1558346940251676,11.064263275786901,,63.8982134526575,10.54850123469225,0.0
2021-02-03,10.0,1704.0,0.15592184989430924,11.070451342495955,,63.86701315312007,10.54725656304947,0.0
2021-02-04,10.0,1704.0,0.15600910330779233,11.076646334853255,,64.21004886829795,10.967683563188917,0.0
2021-02-05,10.0,1704.0,0.1560964544294652,11.08284826449203,,63.8965232390582,10.933093769182616,0.0
2021-02-06,10.0,1704.0,0.15618390342354335,11.089057143071578,,62.64854426954534,11.03068180523553,0.0
2021-02-07,10.0,1704.0,0.15627145045461036,11.095272982277335,,63.90273875931652,11.026016717599871,0.7951321049509277
2021-02-08,10.0,1704.0,0.15593544145334912,11.071416343187787,,63.871536250156694,11.036375366542073,0.7946010923026918
2021-02-09,10.0,1704.0,0.15559933842515933,11.047553028186313,,63.84034897659704,11.030848436972176,0.0
2021-02-10,10.0,1704.0,0.15568670470164736,11.053756033816963,,63.90269306739451,11.031531372090852,0.7965775677215934
2021-02-11,10.0,1704.0,0.15534902942938114,11.029781089486061,,64.15231296218903,11.004150070087958,1.0036378435217976
2021-02-12,10.0,1704.0,0.1549004027166682,10.997928592883442,,64.12098859062547,10.99401989258858,0.004084536442558573
2021-02-13,10.0,1704.0,0.15498534090176172,11.003959204025081,,64.183606743546,11.002423118805195,0.0
2021-02-14,10.0,1704.0,0.15507255831363664,11.010151640268202,,64.15226709181573,11.002423118805195,0.0
2021-02-15,10.0,1704.0,0.15515987394331776,11.016351049975562,,64.12094274264982,11.002423118805195,0.0
2021-02-16,10.0,1704.0,0.15524728795680695,11.022557444933293,,64.18356085079694,10.998202592139746,0.0
2021-02-17,10.0,1704.0,0.15533480052048046,11.028770836954113,,63.87016455758015,10.489168109624636,0.0
2021-02-18,10.0,1704.0,0.15542241180108984,11.034991237877378,,60.93862380151934,10.908537533357496,0.0
2021-02-19,10.0,1704.0,0.15551012196576317,11.041218659569184,,58.855760683303345,10.800727981000131,0.0
2021-02-20,10.0,1704.0,0.15559793118200582,11.047453113922414,,58.91323701209563,10.797022524147218,0.0
2021-02-21,10.0,1704.0,0.15568583961770188,11.053694612856834,,60.86934058476287,10.911041307617317,0.7989859747623189
2021-02-22,10.0,1704.0,0.1553447707446626,11.029478722871044,,60.92878330017767,10.909754525293003,0.0
2021-02-23,10.0,1704.0,0.1554326354339978,11.035717115813844,,58.84625652722238,10.798746758321835,0.0
2021-02-24,10.0,1704.0,0.15552059957402833,11.041962569756011,,60.88633670956262,10.906433378340346,0.7974143659885176
2021-02-25,10.0,1704.0,0.1551797031707922,11.017758925126245,,60.94579602275556,10.905664538027388,0.0
2021-02-26,10.0,1704.0,0.15526762368250369,11.024001281457762,,60.91603733329133,10.905236757652794,0.0
2021-02-27,10.0,1704.0,0.15535564387733505,11.030250715290789,,60.886293174437185,10.905236757652794,0.0
2021-02-28,10.0,1704.0,0.15544376392491152,11.036507238668719,,60.945752445115346,10.905236757652794,0.0
2021-03-01,10.0,1704.0,0.15553198399524348,11.042770863662287,,62.25513384530336,10.971366614501214,0.0
2021-03-02,10.0,1704.0,0.15562030425872742,11.049041602369646,,62.22473583073046,10.97321050413074,0.0
2021-03-03,10.0,1704.0,0.15570872488614718,11.05531946691645,,59.18641865149557,10.791063824580528,0.0
2021-03-04,10.0,1704.0,0.15579724604867484,11.061604469455913,,59.244217888459914,10.791063824580528,0.0
2021-03-05,10.0,1704.0,0.15588586791787204,11.067896622168915,,59.215290047694054,10.790223635266779,0.0
2021-03-06,10.0,1704.0,0.15597459066569094,11.074195937264056,,58.49244715160404,10.976754516444537,0.0
2021-03-07,10.0,1704.0,0.1560634144644755,11.08050242697776,,58.46388638639329,10.976754516444537,0.0
2021-03-08,10.0,1704.0,0.1561523394869624,11.08681610357433,,58.86354185973778,10.834223148648356,0.9167128594511063
2021-03-09,10.0,1704.0,0.1557448566608554,11.057884822920734,,58.83479989593907,11.05607512907843,0.7894725083826142
2021-03-10,10.0,1704.0,0.15540586406170964,11.033816348381384,,59.23699091085271,10.731531901454922,0.004474046630635442
2021-03-11,10.0,1704.0,0.1554921400433093,11.039941943074961,,61.72448174011703,11.019845058905977,0.7965497387039839
2021-03-12,10.0,1704.0,0.15514877618738385,11.015563109304253,,65.85351201277135,10.470527690360631,0.7930994774079672
2021-03-13,10.0,1704.0,0.1548068929146123,10.991289396937473,,65.91782208309633,10.728088417612737,0.34512649965372155
2021-03-14,10.0,1704.0,0.15470794306798197,10.98426395782672,,66.6581101240686,10.921121415323887,0.7915195577549898
2021-03-15,10.0,1704.0,0.15436627508354303,10.960005530931555,,66.62556221873457,10.913353346446547,0.004338047760583663
2021-03-16,10.0,1704.0,0.15445227687502042,10.966111658126449,,66.59303020593245,10.917916311909812,0.0
