day_start,past_weeks,window_hours,target_efc_day,target_efc_long,lambda_before_calib,lambda_after_calib,dp_efc_long,efc_used_real_day
2020-12-27,8.0,1368.0,0.156078860898138,8.896495071193865,106.3626708984375,63.93185931444168,8.580323414281908,0.20289032251309774
2020-12-28,8.0,1368.0,0.15605876942115757,8.895349857005982,,63.9006425862608,8.765310819946192,0.3975915929592692
2020-12-29,8.0,1368.0,0.15593724900235814,8.888423193134415,,65.92873915271927,8.692269603166942,0.003766373616891583
2020-12-30,8.0,1368.0,0.15602082508248227,8.89318702970149,,65.89654738555487,8.700756857548122,0.0
2020-12-31,8.0,1368.0,0.15610645670986018,8.89806803246203,,65.96089948261108,8.698333062608008,0.0
2021-01-01,8.0,1368.0,0.15619218238625218,8.902954396016375,,65.9286920121606,8.698333062608008,0.0
2021-01-02,8.0,1368.0,0.1562780022666842,8.907846129201,,65.89650026801404,8.699619844932322,0.0
2021-01-03,8.0,1368.0,0.15636391650652293,8.912743240871807,,65.96085231905703,8.69732637588157,0.0
2021-01-04,8.0,1368.0,0.15644992526147702,8.91764573990419,,65.92864487163561,8.69680591151512,0.0
2021-01-05,8.0,1368.0,0.1565360286875978,8.922553635193076,,64.25467537294173,8.815792192828987,0.0
2021-01-06,8.0,1368.0,0.15662222694128042,8.927466935652983,,63.846808781218954,8.686158966027161,0.0
2021-01-07,8.0,1368.0,0.1567085201792646,8.932385650218082,,63.90915918041936,8.686927806340119,0.7984283912261972
2021-01-08,8.0,1368.0,0.15637676800093733,8.913475776053428,,65.93752604893851,8.852045457146165,0.7962988186795992
2021-01-09,8.0,1368.0,0.1560457657341173,8.894608646844686,,65.9053299912974,8.856045456870493,0.003440983825131916
2021-01-10,8.0,1368.0,0.15613007965856557,8.899414540538237,,65.8731496543876,8.852045457146165,0.0
2021-01-11,8.0,1368.0,0.15621629174009985,8.904328629185692,,65.93747890209697,8.852045457146165,0.0
2021-01-12,8.0,1368.0,0.15630259908360267,8.909248147765352,,65.90528286747681,8.855910333311773,0.7975915929592698
2021-01-13,8.0,1368.0,0.15597014501271944,8.890298265725008,,65.87310255357666,8.860587386328849,0.003766373616892693
2021-01-14,8.0,1368.0,0.15605443267316008,8.895102662370125,,65.93743175528913,8.85931054182031,0.7975915929592694
2021-01-15,8.0,1368.0,0.15572147330368688,8.876123978310153,,65.90523574368987,8.869274367500044,0.7946298618804639
2021-01-16,8.0,1368.0,0.15538970315114936,8.857213079615514,,66.3557598161565,8.228177527040248,0.0
2021-01-17,8.0,1368.0,0.15547579162934944,8.862120122872918,,66.32335954280877,8.228177527040248,0.0
2021-01-18,8.0,1368.0,0.15556197554932133,8.867032606311316,,65.90236165508587,8.857030589549982,0.0
2021-01-19,8.0,1368.0,0.15564825506987007,8.871950538982594,,65.96671943013968,8.858275261192762,0.0
2021-01-20,8.0,1368.0,0.155734630350153,8.876873929958721,,65.93450911791793,8.857030589549982,0.0
2021-01-21,8.0,1368.0,0.15582110154968112,8.881802788331823,,67.44765459083888,8.871780674222396,0.6309215578599368
2021-01-22,8.0,1368.0,0.15557468245056041,8.867756899681943,,66.32791813767065,8.697266278833855,0.7903403116224528
2021-01-23,8.0,1368.0,0.15524380495551274,8.848896882464226,,64.15801065953397,8.785967511788773,0.0
2021-01-24,8.0,1368.0,0.15533014744992626,8.853818404645796,,64.12668350589162,8.785865257510455,0.0
2021-01-25,8.0,1368.0,0.15541658604060513,8.858745404314492,,64.18930722025283,8.786957971484231,0.0
2021-01-26,8.0,1368.0,0.1555031208880665,8.86367789061979,,63.87588286859144,8.862642522197005,0.0
2021-01-27,8.0,1368.0,0.15558975215318518,8.868615872731555,,63.844693472659515,8.865103307407137,0.0
2021-01-28,8.0,1368.0,0.15567647999719478,8.873559359840103,,62.59772680327163,8.864279677821644,0.0
2021-01-29,8.0,1368.0,0.15576330458168847,8.878508361156243,,62.65885739585295,8.863362861687522,0.0
